Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Lot Config,Neighborhood,House Style,Overall Qual,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,Age Sold,TotBath Bsmt,TotBath AbvGr
2907,120,RM,32.0,4500,Reg,FR2,Mitchel,1Story,6,1998,Hip,VinylSd,VinylSd,BrkFace,443.0,TA,PConc,Ex,No,GLQ,1201.0,Ex,1337,0,1337,2,1,TA,5,0,0,Attchd,1998.0,Fin,2.0,405.0,0,199,153500,8,1.0,2
1831,85,RL,69.05520046484602,16647,IR1,CulDSac,Sawyer,SFoyer,5,1981,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Gd,ALQ,1390.0,TA,1701,0,1701,3,1,TA,6,2,TA,Basment,1975.0,Fin,2.0,611.0,0,0,171000,32,1.0,2
2836,50,RL,62.0,8707,Reg,FR2,Edwards,1.5Fin,4,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0.0,TA,1093,576,1669,4,1,TA,9,0,0,Attchd,1924.0,Unf,1.0,288.0,0,0,107000,82,0.0,2
1955,20,RL,66.0,8300,IR1,Inside,NAmes,1Story,6,1968,Gable,Wd Sdng,Wd Sdng,BrkFace,86.0,TA,CBlock,TA,Mn,Rec,952.0,Gd,952,0,952,3,1,TA,5,0,0,Attchd,1968.0,Unf,1.0,288.0,0,0,128500,39,1.0,1
1926,20,RL,72.0,9770,Reg,Inside,NAmes,1Story,5,1957,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Rec,512.0,TA,922,0,922,2,1,TA,5,0,0,Attchd,1957.0,Unf,1.0,308.0,0,34,116000,50,1.0,1
2924,20,RL,80.0,17400,Reg,Inside,Mitchel,1Story,5,1977,Gable,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,No,ALQ,936.0,Fa,1126,0,1126,3,1,TA,5,1,Gd,Attchd,1977.0,RFn,2.0,484.0,295,41,160000,29,1.0,2
1003,120,RL,39.0,5070,IR1,Inside,StoneBr,1Story,8,1992,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,Mn,Unf,0.0,Ex,1280,0,1280,2,1,Gd,5,0,0,Attchd,1992.0,RFn,2.0,506.0,0,82,180000,16,0.0,2
1667,20,RL,66.0,7920,Reg,Inside,NAmes,1Story,5,2002,Gable,HdBoard,HdBoard,BrkFace,32.0,TA,CBlock,TA,No,ALQ,81.0,Ex,914,0,914,3,1,Ex,5,0,0,Attchd,1970.0,RFn,1.0,368.0,120,0,133000,37,0.0,1
2905,90,RM,78.0,7020,Reg,Inside,Mitchel,SFoyer,7,1997,Gable,MetalSd,MetalSd,BrkFace,200.0,TA,PConc,Gd,Gd,GLQ,1243.0,Gd,1368,0,1368,2,2,TA,8,0,0,Attchd,1997.0,Fin,4.0,784.0,0,48,215000,9,2.0,2
921,70,RL,69.05520046484602,7500,IR1,Inside,Crawfor,2Story,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,BLQ,547.0,Fa,753,741,1494,3,1,Gd,7,2,Gd,Attchd,1942.0,Unf,1.0,213.0,0,0,177500,67,0.0,1
1780,20,RL,76.0,10612,Reg,Inside,Somerst,1Story,8,2006,Gable,VinylSd,VinylSd,BrkFace,248.0,Gd,PConc,Gd,Mn,GLQ,28.0,Gd,1534,0,1534,3,1,Gd,7,1,Gd,Attchd,2006.0,Fin,2.0,484.0,168,46,215000,1,0.0,2
746,50,RM,51.0,6120,Reg,Inside,BrkSide,1.5Fin,5,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,LwQ,273.0,TA,994,588,1582,3,1,TA,6,1,Gd,Detchd,1938.0,Unf,1.0,250.0,189,0,150000,71,0.0,2
254,60,RL,90.0,12376,Reg,Corner,SawyerW,2Story,7,1990,Hip,Plywood,Plywood,None,0.0,TA,PConc,Gd,Mn,GLQ,1470.0,Gd,1699,1523,3222,5,1,Gd,11,2,TA,Attchd,1990.0,Unf,3.0,594.0,367,0,320000,20,1.0,3
606,20,RL,100.0,10004,Reg,Inside,NAmes,1Story,6,1964,Gable,HdBoard,Plywood,BrkFace,180.0,TA,CBlock,TA,No,Rec,196.0,TA,1516,0,1516,3,1,TA,6,0,0,Attchd,1964.0,RFn,2.0,472.0,0,0,167000,45,0.0,2
2102,20,RL,103.0,11175,IR1,Corner,CollgCr,1Story,7,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,1316,0,1316,3,1,Gd,6,1,Gd,Attchd,2007.0,Fin,2.0,440.0,0,20,200141,0,0.0,2
941,70,RM,50.0,8660,Reg,Inside,IDOTRR,2Story,5,1993,Gambrel,AsbShng,AsbShng,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Ex,928,928,2168,5,1,Gd,11,0,0,Detchd,1998.0,Unf,2.0,576.0,467,160,123000,109,0.0,2
2699,50,RL,82.0,12375,Reg,Inside,Sawyer,1.5Fin,5,1951,Gable,HdBoard,HdBoard,Stone,41.0,TA,CBlock,TA,No,BLQ,329.0,TA,1081,341,1422,3,1,TA,7,1,TA,Detchd,1951.0,Unf,1.0,288.0,0,0,137500,55,1.0,1
2607,20,RL,84.0,8658,Reg,Inside,NAmes,1Story,6,1965,Gable,Wd Sdng,Wd Sdng,BrkFace,101.0,TA,CBlock,TA,No,Rec,643.0,Ex,1324,0,1324,3,1,TA,6,1,TA,Attchd,1965.0,RFn,2.0,440.0,0,138,160000,41,0.0,2
1754,60,RL,69.05520046484602,8063,Reg,Inside,Gilbert,2Story,6,2000,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0.0,Ex,948,742,1690,3,1,TA,7,1,TA,Attchd,2000.0,RFn,2.0,463.0,100,48,181000,7,0.0,3
1367,20,RM,49.0,8235,IR1,Inside,OldTown,1Story,5,1995,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,LwQ,180.0,TA,825,0,825,2,1,TA,4,0,0,Detchd,1963.0,RFn,2.0,720.0,140,50,125000,53,1.0,1
580,60,RL,78.0,11700,Reg,Inside,NWAmes,2Story,6,1968,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,298.0,Ex,829,727,1556,4,1,TA,8,0,0,Attchd,1968.0,Unf,2.0,441.0,0,0,154000,41,0.0,2
341,60,RL,74.0,12961,Reg,Inside,Mitchel,2Story,6,1994,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,944.0,Ex,1152,645,1797,3,1,Gd,7,1,Fa,Attchd,1993.0,Fin,2.0,616.0,162,312,231000,17,1.0,3
26,20,RL,65.0,8450,Reg,Inside,NAmes,1Story,5,1968,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,BLQ,775.0,Ex,1056,0,1056,3,1,TA,6,1,Fa,Attchd,1968.0,Unf,1.0,304.0,0,85,142000,42,1.0,1
2667,75,RM,90.0,22950,IR2,Inside,OldTown,2.5Fin,10,1993,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,BrkTil,TA,Mn,Unf,0.0,Ex,1518,1518,3608,4,1,Ex,12,2,TA,Detchd,1993.0,Unf,3.0,840.0,0,260,475000,114,0.0,3
2884,120,RM,41.0,5748,IR1,Inside,Crawfor,1Story,8,2006,Hip,CemntBd,CmentBd,Stone,473.0,Gd,PConc,Ex,Gd,GLQ,1573.0,Ex,1778,0,1778,2,1,Ex,5,1,Gd,Attchd,2005.0,Fin,2.0,495.0,123,53,375000,1,2.0,2
531,20,FV,62.0,7500,Reg,Inside,Somerst,1Story,7,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,410.0,Ex,1221,0,1221,2,1,Gd,6,0,0,Attchd,2004.0,RFn,2.0,400.0,0,113,185000,5,1.0,2
2189,40,RL,62.0,10042,Reg,Corner,Edwards,1.5Fin,6,1995,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,LwQ,144.0,TA,740,125,865,2,1,TA,4,1,Gd,Detchd,1920.0,Unf,1.0,216.0,0,0,108500,87,1.0,1
2508,160,FV,24.0,2544,Reg,Inside,Somerst,2Story,7,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,520,623,1223,2,1,Gd,4,0,0,Detchd,2005.0,RFn,2.0,480.0,0,166,147400,1,0.0,3
573,160,FV,35.0,3768,Reg,FR2,Somerst,2Story,7,1999,Hip,MetalSd,MetalSd,BrkFace,218.0,Gd,PConc,Gd,No,GLQ,549.0,Ex,713,739,1452,3,1,Gd,6,0,0,Detchd,1999.0,Unf,2.0,506.0,0,34,156000,10,1.0,3
1363,50,RM,69.05520046484602,10320,Reg,Inside,IDOTRR,1.5Fin,5,1978,Gable,HdBoard,HdBoard,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Gd,880,428,1308,2,1,TA,6,0,0,Detchd,1950.0,Unf,2.0,400.0,0,0,120000,93,0.0,2
487,80,RL,61.0,9734,IR1,Inside,Gilbert,SLvl,7,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,241.0,Ex,744,630,1374,3,1,Gd,7,0,0,BuiltIn,2004.0,Fin,2.0,400.0,0,0,167000,5,0.0,3
1083,120,RL,43.0,3182,Reg,Inside,Blmngtn,1Story,7,2006,Gable,VinylSd,VinylSd,BrkFace,14.0,Gd,PConc,Gd,No,GLQ,16.0,Ex,1504,0,1504,2,1,Gd,7,1,Gd,Attchd,2005.0,Fin,2.0,437.0,156,20,191000,3,0.0,2
1620,80,RL,56.0,8872,IR1,Inside,Gilbert,SLvl,6,1997,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0.0,Gd,754,630,1384,3,1,TA,7,1,TA,BuiltIn,1997.0,Fin,2.0,390.0,0,0,161500,10,0.0,3
1929,20,RL,70.0,12198,IR1,Inside,NAmes,1Story,5,1975,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,Av,Rec,780.0,TA,1411,0,1411,3,1,TA,7,1,TA,Attchd,1955.0,RFn,1.0,310.0,278,82,130000,52,0.0,1
1820,20,RL,80.0,8480,Reg,Corner,Sawyer,1Story,5,1963,Hip,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,No,GLQ,630.0,TA,970,0,970,2,1,TA,5,0,0,Detchd,1996.0,Unf,2.0,624.0,0,24,132500,44,1.0,1
1398,80,RL,69.05520046484602,10200,Reg,Inside,Sawyer,SLvl,5,1970,Hip,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,Av,ALQ,704.0,Ex,904,0,904,3,1,Gd,5,0,0,2Types,1979.0,Unf,3.0,912.0,143,0,144000,38,0.0,1
2144,20,RL,60.0,7200,Reg,Inside,CollgCr,1Story,4,2006,Gable,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,Rec,385.0,Gd,875,0,875,3,1,Gd,5,0,0,Detchd,1975.0,Unf,2.0,728.0,352,0,117000,35,0.0,1
1403,20,RL,69.05520046484602,53227,IR1,CulDSac,ClearCr,1Story,4,1994,Flat,Plywood,Plywood,None,0.0,TA,CBlock,Gd,Gd,BLQ,1116.0,Ex,1663,0,1663,2,1,Gd,6,2,Gd,Attchd,1954.0,Fin,2.0,529.0,224,137,256000,54,1.0,1
596,20,RL,70.0,9100,Reg,Inside,NAmes,1Story,5,1965,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,BLQ,338.0,Ex,925,0,925,2,1,TA,5,0,0,Detchd,1965.0,Unf,1.0,429.0,0,0,117500,44,1.0,1
922,50,RL,130.0,9600,IR1,Inside,Crawfor,1.5Fin,5,1950,Gable,MetalSd,MetalSd,None,0.0,Gd,BrkTil,TA,No,Rec,428.0,Ex,976,332,1308,2,1,TA,7,2,TA,Detchd,1940.0,Unf,1.0,256.0,0,70,160000,69,1.0,2
2065,20,RL,81.0,14175,Reg,Inside,Sawyer,1Story,5,1998,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,No,Rec,386.0,Gd,1375,0,1375,3,1,TA,6,1,Gd,Attchd,1956.0,Unf,1.0,323.0,0,0,187000,51,1.0,1
1710,60,RL,110.0,14277,Reg,Inside,NridgHt,2Story,8,2003,Gable,VinylSd,VinylSd,BrkFace,280.0,Gd,PConc,Ex,Mn,GLQ,938.0,Ex,1217,1168,2385,3,1,Gd,7,1,Gd,Attchd,2003.0,Fin,3.0,818.0,192,228,350000,4,1.0,3
1034,90,RL,60.0,9000,Reg,FR2,NAmes,2Story,5,1974,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,Gd,Mn,Unf,0.0,TA,896,896,1792,4,2,TA,8,0,0,Detchd,1982.0,Unf,2.0,480.0,0,45,133000,34,0.0,4
1057,20,RL,105.0,13693,Reg,Inside,NridgHt,1Story,8,2007,Hip,VinylSd,VinylSd,Stone,554.0,Gd,PConc,Ex,Gd,GLQ,1728.0,Ex,2464,0,2464,4,1,Ex,9,1,Ex,Attchd,2007.0,Fin,3.0,650.0,358,78,417500,1,1.0,3
470,120,RL,51.0,3635,Reg,Inside,Blmngtn,1Story,7,2007,Hip,VinylSd,VinylSd,BrkFace,130.0,Gd,PConc,Gd,No,ALQ,988.0,Ex,1569,0,1569,1,1,Gd,7,1,TA,Attchd,2007.0,RFn,3.0,660.0,143,20,175900,2,1.0,2
819,20,RL,84.0,10933,Reg,Inside,CollgCr,1Story,9,2009,Hip,VinylSd,VinylSd,Stone,242.0,Ex,PConc,Ex,Gd,GLQ,1021.0,Ex,1680,0,1680,1,1,Ex,8,1,Gd,Attchd,2009.0,Fin,3.0,1138.0,185,24,323262,0,1.0,2
2160,20,RL,65.0,8450,Reg,Inside,CollgCr,1Story,7,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,699.0,Ex,1337,0,1337,3,1,Gd,6,0,0,Attchd,2003.0,RFn,2.0,531.0,0,39,185000,4,1.0,2
2552,30,RL,60.0,8550,Reg,Inside,NAmes,1Story,6,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,BLQ,574.0,Ex,816,0,816,2,1,TA,4,1,Fa,Attchd,1949.0,Unf,1.0,240.0,228,0,129800,72,1.0,1
41,20,RL,95.0,12182,Reg,Corner,NridgHt,1Story,7,2005,Gable,VinylSd,VinylSd,BrkFace,226.0,Gd,PConc,Gd,Mn,BLQ,1201.0,Ex,1541,0,1541,3,1,Gd,7,1,Gd,Attchd,2005.0,RFn,2.0,532.0,0,70,220000,5,0.0,2
742,50,RM,51.0,6120,Reg,Inside,BrkSide,1.5Fin,4,1995,Gable,AsbShng,AsbShng,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Ex,989,584,1573,3,1,Gd,6,0,0,Detchd,1935.0,Unf,1.0,240.0,0,0,133000,74,0.0,1
686,50,RL,60.0,10800,Reg,Inside,NAmes,1.5Fin,4,1996,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,TA,832,629,1461,4,1,TA,6,0,0,Detchd,1949.0,Unf,1.0,384.0,0,204,133500,60,0.0,2
314,90,RL,69.05520046484602,12760,IR1,Inside,Mitchel,1Story,6,1976,Gable,Plywood,Plywood,None,0.0,TA,CBlock,TA,No,Unf,0.0,TA,2048,0,2048,5,2,TA,9,0,0,2Types,1976.0,Unf,2.0,776.0,0,0,170000,34,0.0,3
1630,60,RL,69.05520046484602,7655,IR1,CulDSac,Gilbert,2Story,6,1994,Gable,HdBoard,HdBoard,None,0.0,TA,PConc,Gd,No,Unf,0.0,Gd,910,732,1642,3,1,TA,7,1,TA,Attchd,1993.0,RFn,2.0,392.0,290,84,168000,14,0.0,3
191,70,RM,60.0,10560,Reg,Inside,OldTown,2Story,6,1994,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Fa,No,Rec,283.0,Ex,868,602,1470,2,1,TA,6,0,0,Detchd,1970.0,Unf,2.0,624.0,0,0,140750,88,0.0,2
1626,60,RL,60.0,7500,Reg,Inside,Gilbert,2Story,6,2003,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0.0,Ex,957,1342,2299,5,1,TA,7,1,TA,Attchd,1999.0,Fin,2.0,482.0,188,30,204000,8,0.0,4
59,60,RL,69.05520046484602,9505,IR1,CulDSac,Gilbert,2Story,7,2001,Gable,VinylSd,VinylSd,BrkFace,180.0,Gd,PConc,Gd,No,Unf,0.0,Ex,884,1151,2035,3,1,Gd,8,1,Gd,BuiltIn,2001.0,Fin,2.0,434.0,144,48,222500,9,0.0,3
2632,85,RL,69.0,10205,IR1,Inside,NAmes,SFoyer,5,1962,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Av,BLQ,784.0,TA,999,0,999,3,1,TA,6,0,0,Attchd,1962.0,Unf,1.0,300.0,150,72,134500,44,1.0,1
1835,120,FV,45.0,4379,IR1,FR2,Somerst,1Story,8,2004,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,Av,GLQ,851.0,Ex,1378,0,1378,2,1,Gd,6,1,Gd,Attchd,2004.0,Fin,2.0,540.0,160,56,214000,3,1.0,2
2675,190,RM,65.0,7800,Reg,Inside,OldTown,1.5Fin,5,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,Gd,Mn,Rec,507.0,TA,793,325,1118,3,1,TA,5,1,Gd,Detchd,1939.0,Unf,2.0,410.0,0,0,119900,67,1.0,1
1963,20,RL,70.0,7000,Reg,Inside,NAmes,1Story,5,2002,Gable,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,CBlock,TA,No,Rec,588.0,Ex,1134,0,1134,2,1,TA,6,0,0,Attchd,1960.0,RFn,1.0,254.0,0,16,135000,47,0.0,1
1352,50,RL,64.0,13053,Reg,Inside,BrkSide,1.5Fin,6,2000,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Gd,1053,795,1848,4,1,Gd,8,1,Gd,Detchd,1922.0,Unf,2.0,370.0,0,0,207000,85,0.0,2
1519,50,RL,60.0,8400,Reg,Inside,SWISU,1.5Fin,6,1950,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,No,Rec,423.0,Fa,1390,304,1694,4,1,TA,7,1,Gd,Detchd,1925.0,Unf,2.0,576.0,342,0,136500,83,0.0,2
1305,20,RM,50.0,6000,Reg,Corner,OldTown,1Story,4,2000,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,Ex,901,0,901,2,1,TA,4,0,0,Detchd,1954.0,Unf,1.0,281.0,0,0,107900,54,0.0,1
2014,50,RM,69.05520046484602,6240,Reg,Inside,BrkSide,1.5Fin,6,1950,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,LwQ,52.0,Gd,861,548,1409,3,1,TA,6,1,Gd,Detchd,1968.0,Unf,2.0,528.0,225,0,126000,69,1.0,2
1,20,RL,141.0,31770,IR1,Corner,NAmes,1Story,6,1960,Hip,BrkFace,Plywood,Stone,112.0,TA,CBlock,TA,Gd,BLQ,639.0,Fa,1656,0,1656,3,1,TA,7,2,Gd,Attchd,1960.0,Fin,2.0,528.0,210,62,215000,50,1.0,1
1052,60,RL,96.0,12474,Reg,Inside,NridgHt,2Story,10,2008,Gable,VinylSd,VinylSd,Stone,272.0,Ex,PConc,Ex,Av,GLQ,1280.0,Ex,1742,590,2332,3,1,Ex,9,1,Ex,BuiltIn,2008.0,Fin,3.0,846.0,196,134,426000,1,1.0,3
622,20,RL,80.0,9600,Reg,Inside,NAmes,1Story,5,2007,Gable,MetalSd,MetalSd,None,0.0,Gd,CBlock,TA,No,ALQ,607.0,Gd,1113,0,1113,3,1,Gd,5,1,Gd,Attchd,1950.0,Unf,1.0,264.0,0,80,147000,59,0.0,1
913,30,RL,64.0,8574,Reg,Inside,Crawfor,1Story,6,2000,Gable,Stucco,Stucco,None,0.0,Gd,BrkTil,TA,No,Unf,0.0,Ex,1232,0,1232,3,1,Gd,6,1,Gd,Detchd,1916.0,Unf,2.0,440.0,0,0,147500,93,0.0,1
1058,20,RL,104.0,14418,IR1,Inside,NridgHt,1Story,9,2007,Hip,VinylSd,VinylSd,BrkFace,480.0,Ex,PConc,Ex,Gd,GLQ,1375.0,Ex,1950,0,1950,2,1,Ex,7,1,Gd,Attchd,2007.0,Fin,3.0,706.0,156,207,383000,1,1.0,2
2348,20,RL,80.0,10400,Reg,Inside,NWAmes,1Story,7,1988,Gable,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,CBlock,Gd,Av,GLQ,929.0,Gd,1872,0,1872,3,1,TA,6,1,TA,Attchd,1988.0,Fin,2.0,604.0,197,39,241500,18,1.0,2
1527,50,RL,63.0,15564,Reg,Inside,Crawfor,1.5Fin,6,1995,Gable,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,Gd,No,Unf,0.0,Ex,676,588,1264,3,1,TA,6,0,0,Detchd,1994.0,Unf,2.0,400.0,424,0,147500,94,0.0,1
1011,60,RL,101.0,13543,IR1,Corner,StoneBr,2Story,8,2005,Gable,VinylSd,VinylSd,Stone,130.0,Gd,PConc,Ex,Gd,GLQ,16.0,Ex,1168,1332,2500,5,1,Ex,9,1,Gd,BuiltIn,2005.0,Fin,3.0,683.0,192,32,355000,3,0.0,4
209,70,RL,69.05520046484602,24090,Reg,Inside,ClearCr,2Story,7,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Mn,Unf,0.0,Ex,1207,1196,2403,4,1,TA,10,2,TA,Attchd,1940.0,Unf,1.0,349.0,56,0,244400,70,0.0,2
619,20,RL,80.0,9600,Reg,Inside,NAmes,1Story,6,1953,Hip,HdBoard,HdBoard,Stone,238.0,TA,CBlock,TA,No,GLQ,1285.0,TA,1644,0,1644,3,1,TA,7,2,Gd,Attchd,1953.0,Fin,2.0,418.0,110,0,167000,56,1.0,1
2150,60,RL,65.0,8158,Reg,Inside,CollgCr,2Story,7,2002,Gable,VinylSd,VinylSd,BrkFace,214.0,Gd,PConc,Gd,No,Unf,0.0,Ex,860,869,1729,3,1,Gd,7,0,0,Attchd,2002.0,Fin,2.0,542.0,386,63,200000,5,0.0,3
2704,30,RL,50.0,5220,IR1,Inside,SWISU,1Story,5,1950,Gable,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Gd,879,0,879,2,1,TA,4,0,0,Detchd,1936.0,Unf,1.0,180.0,0,108,80000,70,0.0,1
2839,20,RL,60.0,8172,Reg,Inside,Edwards,1Story,5,1990,Hip,WdShing,Plywood,None,0.0,TA,CBlock,TA,No,Rec,167.0,TA,864,0,864,2,1,TA,5,0,0,Detchd,1957.0,Unf,2.0,572.0,0,0,115000,51,1.0,1
1242,20,RL,72.0,9000,Reg,Inside,NAmes,1Story,6,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,CBlock,Gd,No,LwQ,616.0,Gd,1196,0,1196,2,1,TA,6,1,Gd,Attchd,1956.0,RFn,1.0,297.0,0,44,139000,52,1.0,1
2714,60,RL,74.0,7844,Reg,Inside,Sawyer,2Story,6,1978,Hip,HdBoard,HdBoard,BrkFace,203.0,TA,CBlock,TA,No,ALQ,209.0,TA,672,728,1400,3,1,TA,6,1,TA,Attchd,1978.0,Fin,2.0,440.0,0,0,149500,28,0.0,2
799,70,RL,60.0,9084,Reg,Inside,Edwards,2Story,4,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Mn,Unf,0.0,TA,755,755,1510,4,1,TA,7,1,Gd,Detchd,1940.0,Unf,1.0,296.0,120,0,108000,69,1.0,1
2107,20,RL,74.0,8556,Reg,Inside,CollgCr,1Story,7,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,1240,0,1240,2,1,Gd,5,0,0,Attchd,2006.0,RFn,3.0,826.0,140,93,194000,1,0.0,2
2486,20,RL,70.0,9100,Reg,Inside,Sawyer,1Story,5,1962,Hip,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,CBlock,TA,No,LwQ,36.0,Ex,988,0,988,3,1,TA,6,0,0,Detchd,1977.0,Unf,2.0,624.0,0,0,129500,44,1.0,1
1911,90,RL,63.0,8668,Reg,Corner,NAmes,1Story,5,1968,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Unf,0.0,TA,1560,0,1560,4,2,TA,8,0,0,Detchd,1968.0,Unf,3.0,792.0,0,0,126000,39,0.0,2
896,20,RL,70.0,11767,Reg,Inside,Edwards,1Story,5,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,Fa,Mn,Rec,1078.0,TA,1368,0,1368,3,1,TA,6,0,0,Attchd,1950.0,RFn,1.0,195.0,0,41,120000,59,1.0,1
272,20,RL,70.0,8400,Reg,Inside,CollgCr,1Story,7,2005,Gable,VinylSd,VinylSd,BrkFace,109.0,Gd,PConc,Gd,Av,GLQ,712.0,Ex,1484,0,1484,3,1,Gd,7,0,0,Attchd,2004.0,RFn,2.0,606.0,0,35,213000,6,1.0,2
2521,120,RL,40.0,3874,IR1,Inside,Greens,1Story,8,1980,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,Gd,Gd,GLQ,807.0,TA,1226,0,1226,1,1,Gd,4,1,Fa,Attchd,1980.0,Fin,2.0,484.0,133,78,190000,26,1.0,1
2324,20,RL,69.05520046484602,8076,IR1,Inside,Gilbert,1Story,6,1994,Gable,HdBoard,HdBoard,BrkFace,112.0,TA,PConc,Gd,No,GLQ,705.0,Gd,1169,0,1169,3,1,TA,6,1,TA,Attchd,1993.0,Fin,2.0,402.0,0,26,183500,13,1.0,2
1953,80,RL,93.0,10090,IR1,Inside,NAmes,SLvl,7,1999,Gable,Plywood,Plywood,BrkFace,364.0,TA,CBlock,TA,Av,Rec,242.0,TA,1035,616,1651,4,1,TA,6,2,TA,BuiltIn,1963.0,Unf,1.0,276.0,460,46,172000,44,1.0,2
887,20,RL,67.0,8877,Reg,Inside,Edwards,1Story,4,1958,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Mn,ALQ,690.0,Ex,816,0,816,2,1,TA,3,1,Gd,Detchd,1958.0,Unf,1.0,288.0,0,0,100000,71,1.0,1
1479,20,RL,85.0,11058,Reg,Corner,CollgCr,1Story,7,2007,Gable,VinylSd,VinylSd,Stone,212.0,Gd,PConc,Gd,No,GLQ,56.0,Ex,1564,0,1564,3,1,Gd,6,0,0,Attchd,2007.0,RFn,3.0,814.0,0,24,218836,1,0.0,2
1317,190,RM,60.0,10800,Reg,Inside,OldTown,1.5Fin,6,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Fa,No,Unf,0.0,Ex,1221,691,1912,3,2,TA,7,1,TA,Detchd,2003.0,Unf,2.0,672.0,0,25,163000,103,0.0,2
1750,20,RL,59.0,10936,IR1,Inside,Gilbert,1Story,7,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,1525,0,1525,3,1,Gd,6,1,Gd,Attchd,2006.0,RFn,2.0,534.0,100,18,206580,1,0.0,3
